"Farm","cowid","birth_date","ear_tag_id"
409,76320,2015-11-23,"840003133304322"
409,76378,2015-10-31,"840003252641812"
409,76398,2021-07-08,"840003250981713"
409,76481,2018-05-07,"840003151665382"
409,76506,2020-03-01,"840003250693057"
409,76514,2012-10-10,"840003137475350"
409,76587,2012-10-10,"840003133304589"
409,76594,2012-10-10,"840003133304596"
409,76711,2015-04-15,"840003133304713"
409,76713,2015-04-15,"840003202970068"
409,76713,2015-04-15,"840003252641785"
409,76752,2015-04-15,"840003133304754"
409,76752,2015-04-15,"840003262104237"
409,76815,2012-10-11,"840003133304817"
409,76871,2019-02-24,"840003133304873"
409,76907,2012-10-10,"840003202969991"
409,76932,2012-10-10,"840003133304934"
409,76947,2015-10-10,"840003133304949"
409,76952,2016-05-03,"840003138791018"
409,77003,2016-01-05,"840003133305005"
409,77015,2015-05-01,"840003133305017"
409,77071,2015-06-01,"840003133305073"
409,77085,2015-06-01,"840003133305087"
409,77085,2015-06-01,"840003252641802"
409,77098,2015-06-01,"840003137475439"
409,77125,2018-02-21,"840003151664814"
409,77192,2018-05-17,"840003151664587"
409,77197,2015-06-01,"840003250981783"
409,77201,2015-06-01,"840003133305203"
409,77201,2015-06-01,"840003271932076"
409,77209,2015-06-01,"840003137475532"
409,77219,2015-06-01,"840003133305221"
409,77231,2015-06-01,"840003259839479"
409,77236,2015-06-01,"840003133305238"
409,77249,2015-06-01,"840003128568718"
409,77304,2018-05-22,"840003151664434"
409,77338,2015-10-10,"840003133305340"
409,77379,2016-10-10,"840003128568581"
409,77410,2016-06-01,"840003133305412"
409,77479,2018-05-17,"840003151665268"
409,77582,2018-06-11,"840003208406106"
409,77584,2021-01-01,"840003133305586"
409,77585,2020-03-10,"840003133305587"
409,77610,2016-06-01,"840003133305612"
409,77635,2018-06-03,"840003200237545"
409,77646,2018-06-05,"840003259839488"
409,77669,2016-06-13,"840003133305671"
409,77702,2018-06-13,"840003200237589"
409,77702,2018-06-13,"840003271922866"
409,77706,2015-06-01,"840003137475422"
409,77710,2015-06-01,"840003137475428"
409,77742,2015-06-01,"840003133305744"
409,77754,2015-06-01,"840003260177954"
409,77763,2018-06-19,"840003200237472"
409,77790,2015-04-01,"840003133305792"
409,77815,2018-06-19,"840003151664894"
409,77841,2018-06-26,"840003151664916"
409,77889,2018-06-25,"840003200237479"
409,77889,2018-06-25,"840003271922831"
409,77893,2015-04-01,"840003133305895"
409,77899,2018-06-26,"840003250692917"
409,77901,2018-06-27,"840003200237588"
409,77901,2018-06-27,"840003269618293"
409,77907,2015-04-01,"840003133305909"
409,77909,2018-06-28,"840003200237608"
409,77920,2018-07-01,"840003260177963"
409,77947,2018-07-04,"840003260177935"
409,77960,2015-05-15,"840003139778625"
409,78085,2016-06-12,"840003202969764"
409,78186,2016-08-01,"840003145047866"
409,78213,2015-07-15,"840003145047893"
409,78215,2015-07-15,"840003145047895"
409,78246,2015-08-01,"840003202970165"
409,78266,2015-08-01,"840003145047946"
409,78333,2015-01-01,"840003145048013"
409,78338,2015-01-01,"840003145048018"
409,78381,2015-12-24,"840003145048061"
409,78392,2015-12-26,"840003145048072"
409,78405,2015-11-01,"840003145048085"
409,78425,2015-11-01,"840003259839451"
409,78426,2015-11-01,"840003145048106"
409,78426,2015-11-01,"840003269618286"
409,78433,2015-11-01,"840003145048113"
409,78479,2016-06-02,"840003252641797"
409,78480,2016-06-25,"840003202969614"
409,78496,2016-06-24,"840003202969320"
409,78499,2016-07-22,"840003137475410"
409,78519,2016-04-20,"840003252641792"
409,78552,2018-06-28,"840003200237837"
409,78570,2018-07-01,"840003251558521"
409,78570,2018-07-01,"840003262436261"
409,78573,2018-07-01,"840003200237873"
409,78577,2018-07-02,"840003200237718"
409,78590,2016-09-01,"840003145048270"
409,78590,2016-09-01,"840003262436245"
409,78594,2015-08-01,"840003145048274"
409,78613,2018-07-08,"840003200237786"
409,78640,2018-07-11,"840003200237906"
409,78652,2015-10-10,"840003145048332"
409,78669,2018-07-18,"840003128568801"
409,78672,2015-10-10,"840003145048352"
409,78701,2018-07-06,"840003200237700"
409,78723,2016-10-10,"840003145048403"
409,78731,2016-10-10,"840003145048411"
409,78745,2018-07-10,"840003259839478"
409,78764,2018-07-14,"840003251558541"
409,78767,2018-02-15,"840003137475529"
409,78777,2018-03-04,"840003149334948"
409,78796,2016-02-01,"840003145048476"
409,78812,2018-07-20,"840003200397235"
409,78812,2018-07-20,"840003260177927"
409,78814,2015-11-01,"840003145048494"
409,78823,2017-02-13,"840003202970081"
409,78823,2017-02-13,"840003269618279"
409,78884,2015-11-01,"840003145048564"
409,78897,2015-11-01,"840003145048577"
409,78905,2016-07-08,"840003145048585"
409,78919,2016-07-30,"840003145048599"
409,78924,2016-05-27,"840003137475126"
409,78925,2016-06-28,"840003145048605"
409,78932,2016-06-29,"840003145048612"
409,78943,2016-08-03,"840003145048623"
409,78976,2016-11-15,"840003145048656"
409,78979,2016-11-15,"840003145048659"
409,78979,2016-11-15,"840003271932067"
409,78980,2016-10-10,"840003145048660"
409,78989,2016-11-15,"840003202970181"
409,79004,2012-10-10,"840003202970130"
409,79010,2017-01-03,"840003202969583"
409,79016,2016-07-24,"840003145048696"
409,79085,2017-06-29,"840003145048765"
409,79087,2018-06-29,"840003145048767"
409,79092,2017-06-29,"840003145048772"
409,79096,2018-06-29,"840003145048776"
409,79097,2017-01-25,"840003145048777"
409,79098,2017-04-29,"840003145048778"
409,79100,2018-04-29,"840003202969590"
409,79101,2018-04-29,"840003145048781"
409,79103,2017-06-29,"840003145048783"
409,79104,2018-04-29,"840003145048784"
409,79107,2018-05-01,"840003145048787"
409,79110,2018-05-29,"840003145048790"
409,79113,2018-05-01,"840003145048793"
409,79119,2018-04-29,"840003145048799"
409,79119,2018-04-29,"840003269618294"
409,79202,2021-08-29,"840003202969378"
409,79225,2017-09-30,"840003200691197"
409,79302,2016-09-01,"840003145048982"
409,79326,2016-10-08,"840003145049006"
409,79326,2016-10-08,"840003252641808"
409,79347,2018-01-02,"840003213340082"
409,79371,2017-02-01,"840003145049051"
409,79377,2017-03-18,"840003145049057"
409,79389,2016-09-15,"840003145049069"
409,79391,2017-01-04,"840003145049071"
409,79412,2016-11-21,"840003145049092"
409,79416,2017-02-12,"840003202970204"
409,79435,2017-01-06,"840003145049115"
409,79451,2016-09-27,"840003145049131"
409,79479,2017-09-18,"840003145049159"
409,79496,2017-10-26,"840003140562141"
409,79585,2016-10-30,"840003145049265"
409,79614,2017-02-01,"840003145049294"
409,79614,2017-02-01,"840003262436268"
409,79616,2017-03-01,"840003145049296"
409,79616,2017-03-01,"840003271922843"
409,79664,2017-11-09,"840003213337605"
409,79825,2016-11-26,"840003145049505"
409,79837,2016-02-26,"840003145049517"
409,79855,2016-11-26,"840003145049535"
409,79862,2016-02-01,"840003145049543"
409,79868,2016-04-09,"840003145049548"
409,79922,2016-01-01,"840003145049602"
409,79937,2016-03-17,"840003137475423"
409,79951,2020-04-02,"840003145049631"
409,79953,2021-07-08,"840003145049633"
409,79955,2020-04-02,"840003145049635"
409,79956,2020-04-02,"840003145049636"
409,79957,2019-04-01,"840003145049637"
409,79959,2019-04-10,"840003145049639"
409,79960,2024-01-01,"840003145049640"
409,79961,2018-12-23,"840003145049641"
409,79962,2023-12-29,"840003145049642"
409,79963,2019-01-12,"840003145049643"
409,79964,2020-03-27,"840003145049644"
409,79965,2020-04-12,"840003145049645"
409,79966,2020-03-28,"840003145049646"
409,79967,2020-02-28,"840003214239729"
409,79968,2019-05-10,"840003145049648"
409,79969,2019-05-03,"840003145049649"
409,79971,2021-03-26,"840003145049651"
409,79973,2020-03-26,"840003145049653"
409,79974,2016-09-06,"840003145049654"
409,79975,2015-02-23,"840003145049655"
409,79976,2017-03-15,"840003145049656"
409,79977,2021-03-26,"840003145049657"
409,79978,2021-03-26,"840003145049658"
409,79979,2021-03-26,"840003145049659"
409,79980,2021-07-08,"840003145049660"
409,79981,2019-12-27,"840003145049661"
409,79982,2018-09-06,"840003145049662"
409,79983,2019-07-10,"840003145049663"
409,79984,2019-07-07,"840003145049664"
409,79985,2021-07-08,"840003252641781"
409,79986,2020-05-15,"840003145049666"
409,79987,2018-03-17,"840003145049667"
409,79988,2020-05-15,"840003145049668"
409,79989,2020-03-29,"840003145049669"
409,79990,2018-05-21,"840003145049670"
409,79990,2018-05-21,"840003269618321"
409,79991,2018-08-15,"840003145049671"
409,80161,2018-02-15,"840003213340220"
409,80170,2018-02-15,"840003213340093"
409,80186,2018-02-15,"840003213340163"
409,80197,2021-05-04,"840003221222021"
409,80218,2021-03-23,"840003221221561"
409,80219,2021-03-15,"840003221221719"
409,80221,2021-03-16,"840003221221949"
409,80245,2021-01-09,"840003221221047"
409,80272,2021-03-24,"840003221221981"
409,80281,2021-02-27,"840003221221980"
409,80295,2021-04-07,"840003221221518"
409,80384,2020-11-19,"840003221221946"
409,80421,2014-10-30,"840003221084280"
409,80899,2018-05-26,"840003213338965"
409,80900,2018-03-21,"840003148925448"
409,80912,2017-01-01,"840003139779062"
409,81053,2016-09-16,"840003202969300"
409,81169,2015-11-09,"840003137475437"
409,81510,2016-01-28,"840003139778373"
409,81652,2018-05-28,"840003260177940"
409,81918,2018-06-06,"840003148982116"
409,81918,2018-06-06,"840003260177960"
409,81929,2018-06-06,"840003213337882"
409,82367,2016-04-07,"840003202970218"
409,84042,2021-04-20,"840003224956407"
409,84132,2016-10-15,"840003139778265"
409,84181,2021-05-25,"840003224956546"
409,86012,2018-05-10,"840003148981481"
409,86112,2013-10-06,"840003129414400"
409,86528,2012-10-10,"840003129414816"
409,86576,2012-10-10,"840003202970085"
409,86818,2018-04-25,"840003150438196"
409,86848,2018-04-27,"840003150438165"
409,86878,2013-10-15,"840003129415166"
409,87746,2012-10-10,"840003129416034"
409,87785,2013-07-04,"840003137475140"
409,88002,2018-03-01,"840003200823061"
409,88002,2018-03-01,"840003262436248"
409,88123,2015-05-27,"840003137475087"
409,88451,2018-08-30,"840003202970162"
409,88701,2012-05-14,"840003129416989"
409,88797,2013-07-31,"840003202970093"
409,88852,2013-06-19,"840003202969287"
409,89170,2018-11-02,"840003202632609"
409,89553,2014-02-07,"840003133302555"
409,89741,2018-12-24,"840003202631812"
409,90293,2018-11-20,"840003202733196"
409,90323,2018-12-10,"840003202733226"
409,90485,2019-02-01,"840003202733388"
409,90536,2018-12-22,"840003205338325"
409,90610,2019-01-10,"840003205338399"
409,90613,2019-02-12,"840003205338402"
409,91082,2019-05-05,"840003206679717"
409,91199,2019-05-23,"840003206679834"
409,93876,2015-07-21,"840003128204153"
409,93888,2015-07-22,"840003128204165"
409,93888,2015-07-22,"840003269618292"
409,94004,2017-03-01,"840003145077993"
409,94008,2017-03-25,"840003148314698"
409,94011,2016-11-01,"840003146635064"
409,94024,2016-01-01,"840003130650062"
409,94024,2016-01-01,"840003251558520"
409,94036,2016-07-04,"840003135208470"
409,94036,2016-07-04,"840003271922835"
409,94037,2016-10-01,"840003136835067"
409,94042,2013-02-12,"840003250981720"
409,94082,2017-01-09,"840003134751237"
409,94106,2017-02-01,"840003137475490"
409,94121,2017-02-01,"840003141068725"
409,94127,2017-02-08,"840003131396587"
409,94139,2017-02-01,"840003141087227"
409,94140,2017-02-26,"840003131890755"
409,94140,2017-02-26,"840003269618297"
409,94143,2017-02-03,"840003136057559"
409,94153,2017-02-12,"840003133756731"
409,94160,2017-04-15,"840003250981814"
409,94165,2017-03-26,"840003202970062"
409,94183,2017-04-01,"840003146891056"
409,94209,2017-04-01,"840003146891727"
409,94217,2017-04-01,"840003146892172"
409,94219,2017-04-01,"840003146892084"
409,94225,2017-04-01,"840003146892090"
409,94229,2017-06-25,"840003146892194"
409,94240,2017-06-25,"840003146892112"
409,94249,2017-04-01,"840003146892184"
409,94300,2016-01-30,"840003136719384"
409,94306,2016-03-17,"840003207953492"
409,94370,2016-06-30,"840003202969533"
409,94383,2016-09-28,"840003205405688"
409,94390,2016-02-01,"840003137274451"
409,94390,2016-02-01,"840003260177947"
409,94391,2016-04-14,"840003131068109"
409,94402,2017-06-06,"840003137475425"
409,94425,2017-05-30,"840003133755828"
409,94434,2017-06-07,"840003140561820"
409,94451,2017-02-01,"840003208406196"
409,94474,2016-06-01,"840003202970698"
409,94477,2016-10-01,"840003137646913"
409,94517,2016-09-01,"840003138975643"
409,94600,2016-11-01,"840003251558529"
409,94641,2022-09-25,"840003138962572"
409,94652,2017-03-20,"840003202970216"
409,94658,2017-02-01,"840003137475188"
409,94697,2017-02-01,"840003202969713"
409,94698,2017-03-10,"840003259839477"
409,94716,2016-05-14,"840003250981769"
409,94728,2017-04-01,"840003137475528"
409,94752,2017-12-18,"840003137475427"
409,94754,2017-12-02,"840003137475432"
409,94821,2017-04-01,"840003146891159"
409,94878,2017-05-01,"840003146891031"
409,94883,2017-05-01,"840003146891032"
409,94885,2017-05-01,"840003146891152"
409,94890,2017-07-15,"840003260177930"
409,94901,2017-06-01,"840003143148495"
409,94914,2017-06-01,"840003143144785"
409,94929,2016-01-01,"840003138975640"
409,94932,2016-10-03,"840003138975638"
409,94944,2017-06-01,"840003143144716"
409,94945,2017-06-01,"840003143144680"
409,94969,2016-06-28,"840003202969567"
409,95035,2018-02-20,"840003213101377"
409,95111,2018-05-15,"840003130406375"
409,95206,2017-09-18,"840003137475938"
409,95313,2021-11-17,"840003145208583"
409,95334,2017-11-02,"840003145208250"
409,95367,2017-03-26,"840003259839489"
409,95427,2017-05-01,"840003200125722"
409,95482,2016-11-15,"840003202969376"
409,95488,2014-12-25,"840003139778189"
409,95505,2018-03-18,"840003200126042"
409,95524,2017-09-03,"840003200125884"
409,95538,2017-12-01,"840003137475711"
409,95572,2017-04-29,"840003259839454"
409,95602,2017-04-04,"840003149716208"
409,95612,2013-05-22,"840003142041606"
409,95614,2017-03-14,"840003141442069"
409,95622,2017-08-05,"840003137475445"
409,95631,2017-01-07,"840003141442216"
409,95640,2017-03-28,"840003202970783"
409,95668,2016-04-12,"840003145048218"
409,95682,2018-05-06,"840003138975705"
409,95686,2018-04-30,"840003208406085"
409,95686,2018-04-30,"840003262436251"
409,95688,2018-05-20,"840003199710614"
409,95698,2018-05-21,"840003202971216"
409,95708,2018-05-04,"840003199710992"
409,95733,2018-06-02,"840003199711040"
409,95739,2018-05-19,"840003150422890"
409,95745,2018-05-19,"840003138975695"
409,95746,2018-05-20,"840003199710638"
409,95748,2018-05-20,"840003199710547"
409,95748,2018-05-20,"840003262104232"
409,95750,2017-05-17,"840003200125861"
409,95752,2017-04-01,"840003200125847"
409,95760,2017-04-01,"840003208406018"
409,95773,2017-12-01,"840003137475706"
409,95776,2017-06-01,"840003200125854"
409,95808,2018-05-01,"840003150472950"
409,95850,2018-04-28,"840003148283243"
409,95856,2018-04-28,"840003213101648"
409,95863,2018-04-01,"840003130406365"
409,95876,2018-06-22,"840003148283339"
409,95879,2018-06-11,"840003151567573"
409,95903,2017-11-04,"840003202970366"
409,95910,2018-03-03,"840003202970376"
409,95934,2018-06-15,"840003148283485"
409,95947,2018-04-01,"840003250981793"
409,95980,2018-04-28,"840003201949869"
409,95990,2018-06-09,"840003216271870"
409,95991,2018-04-28,"840003201949766"
409,95995,2018-05-23,"840003151567615"
409,96003,2018-07-12,"840003146875634"
409,96007,2018-07-13,"840003146875503"
409,96014,2018-07-01,"840003151785774"
409,96017,2018-07-08,"840003146875646"
409,96025,2018-07-02,"840003137475530"
409,96042,2018-07-09,"840003146875639"
409,96044,2018-07-17,"840003146875511"
409,96058,2018-07-10,"840003200822662"
409,96071,2018-06-21,"840003250981794"
409,96072,2018-07-17,"840003150475595"
409,96091,2018-06-01,"840003200691561"
409,96091,2018-06-01,"840003271932038"
409,96098,2018-06-11,"840003199711450"
409,96099,2018-06-15,"840003148594578"
409,96100,2018-06-12,"840003137475137"
409,96115,2018-04-28,"840003202970342"
409,96120,2018-04-20,"840003202970347"
409,96124,2018-03-21,"840003202970337"
409,96140,2018-03-17,"840003208405980"
409,96145,2018-05-14,"840003200126073"
409,96149,2018-04-07,"840003200126082"
409,96152,2018-01-21,"840003202970293"
409,96155,2018-05-20,"840003221084256"
409,96161,2018-04-15,"840003260177922"
409,96216,2018-07-01,"840003148156759"
409,96257,2018-01-14,"840003202970870"
409,96257,2018-01-14,"840003269618305"
409,96287,2017-08-26,"840003202970881"
409,96289,2018-01-30,"840003202970883"
409,96290,2017-11-25,"840003202970884"
409,96316,2018-08-01,"840003206439714"
409,96328,2018-09-01,"840003206439908"
409,96345,2018-03-01,"840003206439884"
409,96370,2018-01-14,"840003202969961"
409,96422,2020-02-01,"840003219808554"
409,96427,2020-01-15,"840003210998884"
409,96429,2020-02-01,"840003226948825"
409,96435,2020-01-31,"840003213456517"
409,96436,2020-02-02,"840003210543320"
409,96439,2020-02-01,"840003219808529"
409,96444,2020-01-01,"840003226948710"
409,96445,2020-01-03,"840003213914728"
409,96449,2019-12-15,"840003219808722"
409,96454,2019-11-08,"840003211733101"
409,96456,2019-11-05,"840003211733090"
409,96457,2019-11-12,"840003211733103"
409,96459,2019-08-25,"840003207693575"
409,96508,2015-02-21,"840003139778377"
409,96508,2015-02-21,"840003252641807"
409,96521,2014-05-30,"840003202970509"
409,96525,2016-08-11,"840003202970525"
409,96526,2016-08-28,"840003202970415"
409,96527,2016-06-26,"840003202970421"
409,96529,2016-08-29,"840003202970429"
409,96534,2016-11-19,"840003202970521"
409,96562,2015-11-12,"840003202970136"
409,96568,2016-02-21,"840003202970172"
409,96576,2013-10-10,"840003139778289"
409,96583,2018-08-05,"840003213851721"
409,96591,2014-03-16,"840003202970744"
409,96601,2015-05-15,"840003133305979"
409,96629,2018-07-20,"840003251558532"
409,96642,2015-11-01,"840003202969941"
409,96646,2018-07-22,"840003200255249"
409,96660,2018-05-16,"840003202020139"
409,96666,2018-04-06,"840003150921497"
409,96668,2018-06-14,"840003199711160"
409,96670,2018-05-24,"840003137475102"
409,96672,2018-05-26,"840003150921526"
409,96676,2018-04-27,"840003137475438"
409,96677,2018-05-16,"840003199711136"
409,96680,2018-04-29,"840003199711159"
409,96684,2018-05-18,"840003128568906"
409,96689,2018-05-24,"840003150921694"
409,96692,2018-05-20,"840003128203388"
409,96695,2018-05-16,"840003148982539"
409,96700,2018-07-12,"840003150423150"
409,96720,2017-10-13,"840003145630547"
409,96736,2018-08-01,"840003150922128"
409,96739,2018-09-21,"840003150423409"
409,96742,2018-08-27,"840003151567714"
409,96760,2018-05-09,"840003201735951"
409,96762,2018-06-12,"840003128568462"
409,96764,2018-05-20,"840003149468832"
409,96771,2018-06-16,"840003137475893"
409,96778,2018-05-26,"840003129959846"
409,96784,2018-05-10,"840003201735838"
409,96784,2018-05-10,"840003260177953"
409,96794,2018-09-01,"840003128568278"
409,96805,2018-05-24,"840003208406073"
409,96806,2018-05-08,"840003214432933"
409,96812,2018-05-28,"840003214432939"
409,96817,2018-04-25,"840003214432894"
409,96825,2018-05-03,"840003214432912"
409,96826,2018-03-11,"840003214432913"
409,96826,2018-03-11,"840003259839469"
409,96827,2018-03-27,"840003214432914"
409,96828,2018-05-28,"840003214432915"
409,96830,2018-04-25,"840003214432917"
409,96832,2018-03-03,"840003214432919"
409,96834,2018-04-28,"840003214432921"
409,96838,2018-05-21,"840003214432908"
409,96843,2018-06-12,"840003214432903"
409,96848,2018-06-24,"840003214432928"
409,96869,2018-06-02,"840003137475633"
409,96873,2018-06-03,"840003137475638"
409,96889,2018-04-28,"840003137475640"
409,96919,2018-06-23,"840003199711409"
409,96938,2018-05-18,"840003137475349"
409,96942,2018-05-23,"840003137475676"
409,96947,2018-06-15,"840003137475574"
409,96961,2022-09-02,"840003151038518"
409,96970,2018-08-03,"840003200823482"
409,96987,2018-05-24,"840003128569060"
409,96988,2018-06-23,"840003137475139"
409,96996,2018-10-02,"840003137475591"
409,97000,2018-09-16,"840003215713913"
409,97002,2018-08-15,"840003215713757"
409,97005,2019-02-13,"840003215713773"
409,97007,2018-11-25,"840003215713912"
409,97007,2018-11-25,"840003269618282"
409,97021,2018-12-26,"840003215713776"
409,97051,2019-03-13,"840003215713673"
409,97054,2018-08-31,"840003215713579"
409,97063,2018-12-02,"840003215713667"
409,97087,2018-12-12,"840003215713615"
409,97109,2018-11-01,"840003215713674"
409,97115,2018-05-26,"840003215713196"
409,97135,2019-06-07,"840003215713217"
409,97169,2019-08-16,"840003207693557"
409,97191,2019-08-19,"840003207693565"
409,97194,2019-11-06,"840003211733095"
409,97199,2019-11-07,"840003211733098"
409,97206,2019-11-29,"840003209226107"
409,97207,2019-11-11,"840003209226010"
409,97215,2020-01-06,"840003209226333"
409,97217,2019-08-22,"840003209225620"
409,97219,2019-10-28,"840003209225953"
409,97220,2019-11-17,"840003209226035"
409,97222,2019-12-24,"840003209226262"
409,97227,2020-01-10,"840003137475150"
409,97228,2020-02-04,"840003207698590"
409,97233,2019-12-14,"840003209226204"
409,97236,2019-11-26,"840003209226086"
409,97238,2019-11-02,"840003209225969"
409,97241,2019-12-21,"840003209226248"
409,97243,2019-12-04,"840003209226131"
409,97246,2019-12-23,"840003209226253"
409,97249,2019-12-16,"840003209226218"
409,97252,2020-02-02,"840003207698578"
409,97254,2019-09-06,"840003202970847"
409,97256,2019-12-26,"840003209226278"
409,97265,2019-12-09,"840003209226171"
409,97266,2019-12-31,"840003209226310"
409,97269,2019-12-07,"840003209226149"
409,97270,2019-11-13,"840003209226018"
409,97272,2019-12-04,"840003209226130"
409,97273,2019-12-12,"840003209226197"
409,97274,2019-12-17,"840003209226148"
409,97275,2019-12-25,"840003209226273"
409,97279,2019-11-15,"840003209226028"
409,97281,2019-12-17,"840003209226227"
409,97285,2019-11-13,"840003209226013"
409,97286,2019-09-03,"840003209225674"
409,97289,2019-12-11,"840003209226189"
409,97291,2019-12-23,"840003209226258"
409,97384,2019-11-03,"840003211763506"
409,97387,2019-09-28,"840003210058201"
409,97428,2019-04-05,"840003205419833"
409,97465,2018-11-13,"840003202970102"
409,97510,2018-07-24,"840003200823304"
409,97526,2017-02-01,"840003202970759"
409,97533,2016-06-01,"840003260177931"
409,97560,2018-08-15,"840003202970794"
409,97601,2018-05-01,"840003200255241"
409,97605,2017-10-02,"840003137475908"
409,97613,2017-11-11,"840003137475921"
409,97614,2018-03-28,"840003137475922"
409,97625,2017-11-11,"840003137475918"
409,97636,2017-10-02,"840003137475975"
409,97638,2018-03-02,"840003259839491"
409,97645,2018-03-28,"840003208405970"
409,97660,2018-01-01,"840003206439627"
409,97686,2018-02-18,"840003250981797"
409,97710,2017-10-21,"840003202970934"
409,97754,2018-03-11,"840003137476023"
409,97755,2018-05-02,"840003137476024"
409,97817,2017-12-04,"840003206439685"
409,97819,2018-02-01,"840003206439684"
409,97825,2018-05-15,"840003206439691"
409,97828,2018-05-01,"840003206439693"
409,97833,2018-02-01,"840003206439696"
409,97893,2018-01-31,"840003202970197"
409,98732,2016-08-01,"840003202970701"
409,100115,2020-03-20,"840003207704472"
409,100126,2020-06-09,"840003207704483"
409,100321,2019-06-27,"840003208414177"
409,100376,2022-10-16,"840003258564568"
409,100406,2022-12-23,"840003272572886"
409,100549,2019-08-21,"840003208414405"
409,100840,2019-06-22,"840003208404344"
409,100984,2019-06-30,"840003208404488"
409,101787,2019-10-18,"840003208821979"
409,101804,2023-01-20,"840003262435687"
409,101867,2019-07-03,"840003208787189"
409,102052,2019-07-31,"840003208790074"
409,102143,2019-08-22,"840003208790165"
409,102306,2019-12-29,"840003208790328"
409,103178,2019-11-25,"840003215713397"
409,103512,2019-04-20,"840003200687281"
409,103570,2019-08-20,"840003137475541"
409,103585,2019-08-20,"840003200687894"
409,103636,2019-11-08,"840003208409149"
409,103806,2020-03-20,"840003211749905"
409,103974,2019-01-17,"840003150922985"
409,103976,2019-05-15,"840003216272030"
409,103977,2022-07-28,"840003258564497"
409,103989,2022-08-25,"840003272572559"
409,104026,2022-10-29,"840003259078036"
409,104821,2020-05-01,"840003219806588"
409,104841,2020-03-20,"840003219806549"
409,105995,2019-07-29,"840003209200410"
409,105995,2019-07-29,"840003269618312"
409,106052,2019-08-04,"840003209200467"
409,106083,2019-08-07,"840003209200498"
409,106700,2019-11-06,"840003209201115"
409,106779,2019-11-16,"840003209201194"
409,106804,2019-11-18,"840003209201219"
409,107617,2020-02-25,"840003209202032"
409,107750,2020-03-20,"840003250981830"
409,107807,2020-03-20,"840003209202222"
409,107823,2020-03-20,"840003209202238"
409,107840,2020-03-20,"840003209202255"
409,107848,2020-03-20,"840003209202263"
409,107879,2020-03-20,"840003209202294"
409,107881,2020-03-26,"840003209202296"
409,107899,2020-03-20,"840003209202314"
409,108183,2019-11-08,"840003209338433"
409,108336,2019-12-23,"840003200690330"
409,108336,2019-12-23,"840003252641801"
409,108463,2020-03-01,"840003219808388"
409,108587,2020-03-18,"840003209338837"
409,108593,2020-03-22,"840003209338843"
409,108602,2020-03-25,"840003209338852"
409,108618,2020-03-20,"840003137475154"
409,108621,2020-04-01,"840003209338871"
409,108642,2020-05-15,"840003209338892"
409,108649,2020-04-15,"840003209338899"
409,108704,2020-05-15,"840003259839486"
409,108736,2020-05-15,"840003209338986"
409,108870,2020-06-02,"840003209339120"
409,109123,2019-07-28,"840003209455261"
409,109373,2019-07-15,"840003209455511"
409,109516,2019-07-15,"840003209455654"
409,109604,2019-08-01,"840003209455742"
409,109899,2019-08-28,"840003209456037"
409,109979,2019-09-07,"840003209456117"
409,109990,2019-09-01,"840003209456128"
409,110137,2019-09-18,"840003209456275"
409,111297,2019-12-04,"840003210543123"
409,111523,2020-02-14,"840003210543349"
409,111606,2020-03-21,"840003210543432"
409,111606,2020-03-21,"840003271922876"
409,111639,2020-04-02,"840003210543465"
409,111659,2020-05-15,"840003210543485"
409,111676,2020-04-22,"840003210543502"
409,111724,2020-05-07,"840003210543550"
409,111731,2020-05-15,"840003210543557"
409,111827,2020-06-01,"840003210543653"
409,112156,2019-10-19,"840003210845174"
409,112186,2019-10-26,"840003210845204"
409,112608,2020-02-20,"840003210845626"
409,112685,2020-02-21,"840003210845703"
409,112770,2020-03-30,"840003210845788"
409,112777,2020-03-30,"840003210845795"
409,112785,2020-03-20,"840003219806537"
409,112795,2020-03-20,"840003219806488"
409,112799,2020-03-20,"840003210845817"
409,112802,2020-03-20,"840003210845820"
409,112846,2020-03-20,"840003210845864"
409,112885,2020-05-15,"840003210845903"
409,112886,2020-04-15,"840003219808950"
409,112925,2020-05-15,"840003210845943"
409,112958,2020-05-15,"840003210845976"
409,113137,2019-10-26,"840003212126822"
409,113555,2020-03-28,"840003212127240"
409,113892,2019-12-20,"840003213550940"
409,114122,2020-01-06,"840003221221924"
409,114655,2020-02-29,"840003213551703"
409,115336,2020-03-06,"840003213552384"
409,115449,2020-03-20,"840003213552497"
409,115526,2020-03-20,"840003213552574"
409,115828,2020-03-03,"840003213225942"
409,115868,2020-03-19,"840003213225982"
409,115873,2020-03-23,"840003213225987"
409,115882,2020-03-27,"840003213225996"
409,115896,2020-04-01,"840003213226010"
409,115954,2020-05-08,"840003213226068"
409,115996,2020-05-21,"840003213226110"
409,116702,2020-06-08,"840003213649622"
409,119820,2020-03-20,"840003215217905"
409,119823,2020-03-01,"840003215217908"
409,119833,2020-03-20,"840003215217918"
409,119839,2020-03-20,"840003215217924"
409,119848,2020-03-20,"840003215217933"
409,119959,2020-05-15,"840003215218044"
409,119965,2020-05-15,"840003215218050"
409,119975,2020-05-15,"840003215218060"
409,119986,2020-05-15,"840003215218071"
409,119993,2020-05-15,"840003215218078"
409,120034,2020-05-15,"840003215218119"
409,120094,2020-04-29,"840003200690805"
409,120196,2020-05-07,"840003215218281"
409,120210,2020-05-08,"840003215218295"
409,120219,2020-05-09,"840003215218304"
